Ano;UF;Município;Escola;Rede;Taxa de participação;Participantes;Dados são representativos;Ciências Humanas;Ciências da Natureza;Linguagens e Códigos;Matemática;Redação;Media
2018;SP;São Paulo;GUARARAPES EIEFEM E TECNICO;Todas;97,67%;42;Sim;619,1;547,1;576,4;612,3;589,1;588,8
2017;SP;São Paulo;INTEGRADO;Todas;78,57%;44;Sim;514,5;485,5;524,1;492,8;535;510,38
2017;SP;São Paulo;INTERACAO MODELO;Todas;100,00%;40;Sim;537,8;524,1;536,1;556,9;565,5;544,08
2017;SP;São Paulo;INTERESCOLAR OBJETIVO UNIDADE MORUMBI CENTRO;Todas;58,97%;23;Sim;583;525,1;559,8;569,4;590,4;565,54
2017;SP;São Paulo;INTERNACIONAL ITALO BRASILEIRO COLEGIO;Todas;75,00%;15;Sim;555,6;538,9;567,4;555,6;566,7;556,84
2017;SP;São Paulo;IRENE DE LIMA PAIVA PROFESSORA;Todas;69,19%;119;Sim;520,6;471,1;527,3;495,9;524,4;507,86
2017;SP;São Paulo;ISAAC NEWTON;Todas;93,75%;45;Sim;544,7;485,8;533,4;511,5;532;521,48
2017;SP;São Paulo;ISAAC NEWTON SIR;Todas;100,00%;66;Sim;548,4;502,7;543;539,8;600,6;546,9
2017;SP;São Paulo;ISLAMICA BRASILEIRA;Todas;50,00%;12;Sim;568,4;565,6;549,7;627,3;580;578,2
2017;SP;São Paulo;ITACA;Todas;92,59%;25;Sim;644,3;634,9;616,3;712,9;714,4;664,56
2017;SP;São Paulo;ITAUNA VISCONDE DE;Todas;82,09%;110;Sim;506,7;453,5;512,2;472,1;507,8;490,46
2017;SP;São Paulo;JACOMO STAVALE PROFESSOR;Todas;67,44%;174;Sim;510,4;458,8;512,4;460,1;487,9;485,92
2017;SP;São Paulo;JAIR TOLEDO XAVIER PROFESSOR;Todas;48,73%;154;Não;504,9;462;500,5;470,4;502,1;487,98
2017;SP;São Paulo;JARDIM SAO PAULO UNIDADE TREMEMBE COLEGIO;Todas;82,67%;62;Sim;632,6;623,2;592,9;686,7;704,2;647,92
2017;SP;São Paulo;JESUS MARIA JOSE;Todas;63,16%;24;Sim;567,6;566;560,3;611,4;575;576,06
2017;SP;São Paulo;JOANA D ARC;Todas;100,00%;23;Sim;612,1;615,7;577;630,4;660;619,04
2017;SP;São Paulo;JOAO BORGES PROFESSOR;Todas;89,74%;175;Sim;527,5;464,6;525,8;502,4;550,4;514,14
2017;SP;São Paulo;JOAO DIAS DA SILVEIRA PROFESSOR;Todas;61,93%;135;Sim;532,7;472,1;519,5;490,4;540;510,94
2017;SP;São Paulo;JOAO E RAPHAELA PASSALACQUA;Todas;100,00%;23;Sim;602,8;567,2;580,4;613,1;624,4;597,58
2017;SP;São Paulo;JOAO PAULO I;Todas;47,62%;10;Não;574,5;562,5;546,8;649,9;566;579,94
2017;SP;São Paulo;JOAQUIM LEME DO PRADO PROFESSOR;Todas;68,88%;135;Sim;506,7;440,9;512,3;453,7;531,7;489,06
2017;SP;São Paulo;JOAQUIM MARIA MACHADO DE ASSIS;Todas;60,78%;31;Sim;533,7;547,8;532,6;559,5;585,2;551,76
2017;SP;São Paulo;JOSE CHEDIAK;Todas;64,00%;224;Sim;517,9;472,7;519,6;506,7;518,6;507,1
2018;SP;São Paulo;GUILHERME DUMONT VILLARES;Todas;79,07%;68;Sim;659,4;607,6;615,5;649;651,5;636,6
2018;SP;São Paulo;GUIOMAR CABRAL;Todas;48,89%;44;Não;542,8;468,9;515,4;520,2;425,5;494,56
2018;SP;São Paulo;GUSTAVO AMARAL;Todas;54,84%;17;Sim;585,8;504,1;573,1;560,6;531,8;551,08
2018;SP;São Paulo;HEITOR GARCIA COLEGIO UNIDADE II;Todas;80,00%;24;Sim;570,9;498,7;527,8;549,3;467,5;522,84
2018;SP;São Paulo;HOMEM DE MELLO BARAO;Todas;23,81%;10;Não;577,2;490,7;527,8;559,1;504;531,76
2018;SP;São Paulo;HORACIO AUGUSTO DA SILVEIRA PROF ETEC;Todas;100,00%;179;Sim;630,2;547,8;589,7;617,6;575,1;592,08
2018;SP;São Paulo;HORIZONTES UIRAPURU;Todas;86,67%;13;Sim;616,7;551,7;582,5;635,4;612,3;599,72
2018;SP;São Paulo;HORTO FLORESTAL EXTERNATO;Todas;100,00%;9;Não;598,1;539,4;567,6;513,6;537,8;551,3
2018;SP;São Paulo;HUMBOLDT;Todas;65,52%;38;Sim;646,5;573,1;616,4;654,5;689,5;636
2018;SP;São Paulo;INFANTE DOM HENRIQUE;Todas;57,74%;138;Sim;553,8;469,8;524,3;517,4;506,7;514,4
2018;SP;São Paulo;INTEGRADO;Todas;77,14%;27;Sim;612,9;529,2;577,2;534,2;524,4;555,58
2018;SP;São Paulo;INTERACAO MODELO;Todas;63,16%;24;Sim;615,5;518,3;567,5;559,6;540;560,18
2018;SP;São Paulo;INTERESCOLAR OBJETIVO UNIDADE MORUMBI CENTRO;Todas;68,42%;13;Sim;634,5;569,3;589,5;668,2;610,8;614,46
2018;SP;São Paulo;INTERNACIONAL ITALO BRASILEIRO COLEGIO;Todas;100,00%;19;Sim;607,7;528;559,8;590,5;595,8;576,36
2018;SP;São Paulo;IRENE DE LIMA PAIVA PROFESSORA;Todas;52,63%;90;Sim;573,6;481,2;542,1;521;509,8;525,54
2018;SP;São Paulo;ISAAC NEWTON;Todas;61,54%;32;Sim;600,4;509,1;558,9;550,8;580;559,84
2018;SP;São Paulo;ISAAC NEWTON SIR;Todas;64,18%;43;Sim;585,6;530,1;564,4;580,1;623,3;576,7
2018;SP;São Paulo;ISLAMICA BRASILEIRA;Todas;57,69%;15;Sim;584,5;494,2;540,4;577,1;604;560,04
2018;SP;São Paulo;ITACA;Todas;96,15%;25;Sim;673,5;627,8;647,4;704;723,2;675,18
2018;SP;São Paulo;ITAUNA VISCONDE DE;Todas;48,28%;56;Não;547,4;477,4;519,2;515,3;453,6;502,58
2018;SP;São Paulo;JACOMO STAVALE PROFESSOR;Todas;43,44%;149;Não;577,6;476,2;539,6;521,3;486,9;520,32
2018;SP;São Paulo;JAIR TOLEDO XAVIER PROFESSOR;Todas;41,30%;121;Não;553;479,2;531,4;526,7;494,1;516,88
2017;SP;São Paulo;JOSE DE PAIVA NETTO INSTITUTO DE EDUCACAO;Todas;63,51%;47;Sim;585,1;549,8;571,3;562,7;671,1;588
2017;SP;São Paulo;JOSE HEITOR CARUSI PROFESSOR;Todas;48,32%;72;Não;501,3;476;506,8;494,6;502,8;496,3
2017;SP;São Paulo;JOSE MONTEIRO BOANOVA PROFESSOR;Todas;85,62%;125;Sim;518,5;483,2;515,4;499,6;536,8;510,7
2017;SP;São Paulo;JOSE ROCHA MENDES ETEC;Todas;100,00%;146;Sim;578,2;508,7;561,4;542,8;597,7;557,76
2017;SP;São Paulo;JOSE VIEIRA DE MORAES PROF;Todas;67,48%;386;Sim;520,6;464,1;520,6;477,4;533,4;503,22
2017;SP;São Paulo;JULIA MACEDO PANTOJA PROFESSORA;Todas;54,89%;101;Sim;513,2;467,8;509,8;470,9;499,8;492,3
2017;SP;São Paulo;JULIO PEREIRA LOPES;Todas;100,00%;28;Sim;525,1;487,3;531,5;485,1;582,9;522,38
2017;SP;São Paulo;LAERTE RAMOS DE CARVALHO PROFESSOR DR;Todas;74,34%;197;Sim;525,3;479,7;521,1;499,4;531,1;511,32
2017;SP;São Paulo;LIBERDADE COLEGIO UNIDADE II;Todas;48,28%;14;Não;580,3;534,1;539,3;559;642,9;571,12
2017;SP;São Paulo;LICEU CARVALHO PINTO EIFM;Todas;100,00%;21;Sim;538,7;514,8;535,6;591,7;521,9;540,54
2017;SP;São Paulo;LICEU DE ARTES E OFICIOS DE SAO PAULO;Todas;100,00%;158;Sim;650,8;633,1;612,4;739,4;786,7;684,48
2017;SP;São Paulo;LIMA GUIMARAES K COLEGIO;Todas;80,77%;21;Sim;536,4;544,7;549,8;553,4;587,6;554,38
2017;SP;São Paulo;LOUREIRO JUNIOR PROFESSOR;Todas;65,57%;120;Sim;510,7;464,4;503,2;477,4;497,5;490,64
2017;SP;São Paulo;LUIZA DE MARILLAC;Todas;94,29%;33;Sim;533,1;486,6;532,4;538,1;527,3;523,5
2018;SP;São Paulo;JARDIM SAO PAULO UNIDADE TREMEMBE COLEGIO;Todas;83,33%;65;Sim;664;622,1;620;717,5;735,4;671,8
2018;SP;São Paulo;JESUS MARIA JOSE;Todas;87,88%;29;Sim;613,3;553;579,7;621;533,1;580,02
2018;SP;São Paulo;JOANA D ARC;Todas;76,47%;13;Sim;658;613,4;616,7;694,6;663,1;649,16
2018;SP;São Paulo;JOAO BORGES PROFESSOR;Todas;57,36%;113;Sim;584,6;504,4;544,5;552,1;524,3;541,98
2018;SP;São Paulo;JOAO DIAS DA SILVEIRA PROFESSOR;Todas;50,94%;136;Sim;555,7;482;537,2;536,9;485,6;519,48
2018;SP;São Paulo;JOAO E RAPHAELA PASSALACQUA;Todas;82,35%;14;Sim;652,3;574,1;598,2;596,3;670;618,18
2018;SP;São Paulo;JOAO PAULO I;Todas;83,33%;20;Sim;648,1;575;592,4;656,3;728;639,96
2018;SP;São Paulo;JOAQUIM LEME DO PRADO PROFESSOR;Todas;43,64%;103;Não;572;474,2;528;519,2;502,7;519,22
2018;SP;São Paulo;JOAQUIM MARIA MACHADO DE ASSIS;Todas;55,81%;24;Sim;599,3;509,3;553,4;544,6;518,3;544,98
2018;SP;São Paulo;JOSE CHEDIAK;Todas;46,31%;163;Não;575,9;484,5;541,1;532,2;511,7;529,08
2018;SP;São Paulo;JOSE DE PAIVA NETTO INSTITUTO DE EDUCACAO;Todas;78,00%;39;Sim;625,7;550,5;577;602,4;678;606,72
2018;SP;São Paulo;JOSE HEITOR CARUSI PROFESSOR;Todas;51,26%;61;Sim;578,8;485,7;541,2;535,2;476,4;523,46
2018;SP;São Paulo;JOSE MONTEIRO BOANOVA PROFESSOR;Todas;55,43%;97;Sim;563;472,6;537,8;537,3;490,3;520,2
2018;SP;São Paulo;JOSE ROCHA MENDES ETEC;Todas;100,00%;124;Sim;624,3;522,8;590;586,9;606;586
2018;SP;São Paulo;JOSE VIEIRA DE MORAES PROF;Todas;57,00%;334;Sim;568,1;482,2;538,1;526,6;527,9;528,58
2018;SP;São Paulo;JULIA MACEDO PANTOJA PROFESSORA;Todas;50,26%;96;Sim;566,7;485,5;539,9;528,4;524,2;528,94
2017;SP;São Paulo;LUMIERE;Todas;97,22%;35;Sim;576,2;576,5;568,7;598,9;578,9;579,84
2017;SP;São Paulo;LUTERANO COLEGIO SAO PAULO;Todas;100,00%;42;Sim;595,1;556,2;566;599,1;609,5;585,18
2017;SP;São Paulo;MACKENZIE COLEGIO PRESBITERIANO;Todas;100,00%;184;Sim;613,7;581,5;590,5;618,2;638,9;608,56
2017;SP;São Paulo;MADRE CABRINI COLEGIO;Todas;58,90%;43;Sim;592,2;582,9;561,2;639;590,2;593,1
2017;SP;São Paulo;MADRE MAZZARELLO;Todas;100,00%;48;Sim;546;494,8;553,4;528,4;582,9;541,1
2017;SP;São Paulo;MAGISTER COLEGIO UNIDADE SABARA;Todas;100,00%;46;Sim;628,4;582,1;586,4;626,1;667,4;618,08
2017;SP;São Paulo;MANUEL CIRIDIAO BUARQUE PROFESSOR;Todas;89,87%;213;Sim;537,7;480,3;524,4;509;551,2;520,52
2017;SP;São Paulo;MANUEL DA NOBREGA PADRE;Todas;66,04%;105;Sim;490,8;467,1;507,1;492,8;513,9;494,34
2017;SP;São Paulo;MARAJOARA;Todas;87,50%;21;Sim;583,2;547,9;563,3;584,2;621,9;580,1
2017;SP;São Paulo;MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR;Todas;56,67%;17;Sim;590,9;545,2;562,5;596,5;597,7;578,56
2017;SP;São Paulo;MARIA DE CARVALHO SENNE PROFESSORA;Todas;58,11%;43;Sim;484,7;440,3;498,7;467,6;472,6;472,78
2017;SP;São Paulo;MARIA IMACULADA COLEGIO;Todas;63,27%;31;Sim;611,4;580,3;582,9;642,1;672,3;617,8
2017;SP;São Paulo;MARIA PETRONILA LIMEIRA DOS MILAGRES MONTEIRO PROFESSORA;Todas;52,40%;109;Sim;514,5;464,8;512,8;474,6;509,9;495,32
2017;SP;São Paulo;MARIO MARQUES DE OLIVEIRA PROFESSOR;Todas;65,66%;327;Sim;517,8;473,2;522,4;491,9;515,9;504,24
2017;SP;São Paulo;MARQUES DE MONTE ALEGRE COLEGIO S;Todas;100,00%;46;Sim;550,6;521,1;544,1;550,1;574,8;548,14
2017;SP;São Paulo;MARTIM FRANCISCO;Todas;68,09%;96;Sim;531,1;471,9;526,8;486;550,4;513,24
2017;SP;São Paulo;MARUPIARA;Todas;100,00%;29;Sim;585;545,2;572,3;580,1;658,6;588,24
2018;SP;São Paulo;JULIO PEREIRA LOPES;Todas;56,67%;17;Sim;590;521,4;566,7;621,4;585,9;577,08
2018;SP;São Paulo;LAERTE RAMOS DE CARVALHO PROFESSOR DR;Todas;61,00%;122;Sim;585,8;500,4;547,9;531,9;545,1;542,22
2018;SP;São Paulo;LIBERDADE COLEGIO UNIDADE II;Todas;57,14%;8;Não;606,3;536,8;563,4;550,6;592,5;569,92
2018;SP;São Paulo;LICEU CARVALHO PINTO EIFM;Todas;43,75%;7;Não;628,3;566,1;610,7;665,1;591,4;612,32
2018;SP;São Paulo;LICEU DE ARTES E OFICIOS DE SAO PAULO;Todas;100,00%;136;Sim;681,9;637,4;645,1;753,9;834;710,46
2018;SP;São Paulo;LIMA GUIMARAES K COLEGIO;Todas;73,33%;11;Sim;612,8;550,5;572,4;570,8;587,3;578,76
2018;SP;São Paulo;LOUREIRO JUNIOR PROFESSOR;Todas;46,31%;69;Não;570,5;490;533,7;549,3;484,4;525,58
2018;SP;São Paulo;LUIZA DE MARILLAC;Todas;72,00%;18;Sim;611,8;489,9;554;596,7;587,8;568,04
2018;SP;São Paulo;LUMIERE;Todas;85,29%;29;Sim;611,4;571,5;571,8;607,3;591;590,6
2018;SP;São Paulo;LUTERANO COLEGIO SAO PAULO;Todas;79,69%;51;Sim;617,6;545,5;573,9;584,8;581,2;580,6
2018;SP;São Paulo;MACKENZIE COLEGIO PRESBITERIANO;Todas;78,78%;193;Sim;652,2;592,6;611,8;651,3;665,8;634,74
2018;SP;São Paulo;MADRE CABRINI COLEGIO;Todas;63,16%;24;Sim;620;554,4;586,5;619,7;675,8;611,28
2018;SP;São Paulo;MADRE MAZZARELLO;Todas;70,83%;34;Sim;627,9;564,3;578,9;613,2;601,2;597,1
2018;SP;São Paulo;MAGISTER COLEGIO UNIDADE SABARA;Todas;83,33%;50;Sim;652,3;576,6;607,4;655,6;676,8;633,74
2018;SP;São Paulo;MANUEL CIRIDIAO BUARQUE PROFESSOR;Todas;61,83%;162;Sim;574,8;480,7;535,4;546,2;501,5;527,72
2018;SP;São Paulo;MANUEL DA NOBREGA PADRE;Todas;57,74%;97;Sim;555,6;475,5;521,5;509,3;480,6;508,5
2018;SP;São Paulo;MARAJOARA;Todas;85,71%;18;Sim;586,1;531;577,8;571,8;550;563,34
2018;SP;São Paulo;MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR;Todas;70,00%;14;Sim;611,4;567,7;565,4;620,9;578,6;588,8
2017;SP;São Paulo;MARY WARD;Todas;84,62%;44;Sim;576,4;517,9;564,9;542,8;601,4;560,68
2017;SP;São Paulo;MATER ET MAGISTRA CENTRO EDUCACIONAL VIVENCIAL;Todas;33,33%;9;Não;655;636,2;593,3;679,6;677,8;648,38
2017;SP;São Paulo;MAUD SA DE MIRANDA MONTEIRO PROFESSORA;Todas;76,40%;136;Sim;501,2;460,5;496,9;472;518,7;489,86
2017;SP;São Paulo;MEDICO COLEGIO;Todas;75,00%;27;Sim;554,3;493;541,5;527,9;555,6;534,46
2017;SP;São Paulo;MESQUITA;Todas;62,50%;35;Sim;556,1;532,6;545,9;559,7;590,3;556,92
2017;SP;São Paulo;MIGUEL DE CERVANTES;Todas;81,33%;61;Sim;644,7;610,1;613,7;706;671,8;649,26
2017;SP;São Paulo;MIGUEL MALUHY COMENDADOR;Todas;57,88%;180;Sim;507,5;457,1;510,7;472,4;503,9;490,32
2017;SP;São Paulo;MILTON DA SILVA RODRIGUES PROFESSOR;Todas;87,72%;100;Sim;512,4;482,4;511,1;492,7;501;499,92
2017;SP;São Paulo;MIRANDA;Todas;100,00%;96;Sim;611;597,9;590;660,8;634,2;618,78
2017;SP;São Paulo;MOACYR CAMPOS PROFESSOR;Todas;44,87%;175;Não;507,2;426,3;504;442,8;511,2;478,3
2017;SP;São Paulo;MOBILE;Todas;87,76%;129;Sim;670,6;655,7;631,7;761,5;787,9;701,48
2017;SP;São Paulo;MODULO;Todas;100,00%;74;Sim;577,7;551,1;569,4;592,3;625,4;583,18
2017;SP;São Paulo;MONFORTE;Todas;62,96%;17;Sim;584,8;573,9;549,9;587;630,6;585,24
2017;SP;São Paulo;MONTE VIRGEM;Todas;83,33%;30;Sim;545,2;550,4;540,9;543,4;589,3;553,84
2017;SP;São Paulo;MONTESSORI SANTA TEREZINHA;Todas;60,53%;23;Sim;647,8;633,1;610,3;726,8;685,2;660,64
2017;SP;São Paulo;MORUMBI SUL;Todas;94,44%;34;Sim;561,8;539,9;576,1;602,6;597,7;575,62
2017;SP;São Paulo;MOYE PADRE COLEGIO;Todas;83,58%;56;Sim;543,1;526,8;541,1;526,2;653,6;558,16
2017;SP;São Paulo;MUNDO ATUAL;Todas;52,00%;13;Sim;550;552,5;551,9;537,7;569,2;552,26
2017;SP;São Paulo;NAPOLEAO DE CARVALHO FREIRE PROFESSOR;Todas;80,66%;146;Sim;521,8;460,2;516,1;476,9;520,7;499,14
2017;SP;São Paulo;NEOLATINO;Todas;73,33%;22;Sim;564,9;522,7;547,2;544,3;625,5;560,92
2017;SP;São Paulo;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Todas;86,30%;63;Sim;630,2;608,3;600,3;672,4;710,8;644,4
2017;SP;São Paulo;NOSSA SENHORA APARECIDA EDUCANDARIO;Todas;59,52%;25;Sim;610,8;578,9;573,9;630,2;595,2;597,8
2017;SP;São Paulo;NOSSA SENHORA DA CONSOLATA COLEGIO;Todas;94,64%;53;Sim;578;562,8;561,1;592,6;574,3;573,76
2017;SP;São Paulo;NOSSA SENHORA DA GLORIA COLEGIO MARISTA;Todas;100,00%;43;Sim;603,9;578,9;588,9;654,1;645,1;614,18
2017;SP;São Paulo;NOSSA SENHORA DA PENHA;Todas;48,44%;279;Não;517,4;477,9;520,3;498,9;514,1;505,72
2017;SP;São Paulo;NOSSA SENHORA DAS DORES;Todas;75,00%;21;Sim;541,6;529,8;538,5;562,6;589,5;552,4
2017;SP;São Paulo;NOSSA SENHORA DAS MERCES COLEGIO MERCEDARIO;Todas;66,67%;18;Sim;569,6;496,3;537;530,6;563,3;539,36
2017;SP;São Paulo;NOSSA SENHORA DE FATIMA COLEGIO;Todas;68,57%;48;Sim;556,5;562,3;543;577;583,8;564,52
2017;SP;São Paulo;NOSSA SENHORA DE LOURDES;Todas;70,77%;46;Sim;565,8;545,1;540;588,4;566,5;561,16
2017;SP;São Paulo;NOSSA SENHORA DE SION;Todas;82,35%;42;Sim;631,3;594,7;590;646,7;737,6;640,06
2017;SP;São Paulo;NOSSA SENHORA DO CARMO COLEGIO FRANCISCANO;Todas;92,16%;47;Sim;610,7;574,7;562,9;575,5;653,2;595,4
2017;SP;São Paulo;NOSSA SENHORA DO MORUMBI COLEGIO;Todas;48,28%;14;Não;523,1;512,9;512,2;555,4;610;542,72
2017;SP;São Paulo;NOSSA SENHORA DO ROSARIO COLEGIO;Todas;100,00%;77;Sim;630,4;632,4;595,5;695,3;653;641,32
2018;SP;São Paulo;MARIA DE CARVALHO SENNE PROFESSORA;Todas;50,00%;45;Sim;560,9;489,4;538,5;522,6;532,9;528,86
2018;SP;São Paulo;MARIA IMACULADA COLEGIO;Todas;86,67%;13;Sim;638,3;579,6;607,4;645,9;707,7;635,78
2018;SP;São Paulo;MARIA PETRONILA LIMEIRA DOS MILAGRES MONTEIRO PROFESSORA;Todas;55,84%;110;Sim;572,1;477,9;532,4;520,5;516,2;523,82
2018;SP;São Paulo;MARIO MARQUES DE OLIVEIRA PROFESSOR;Todas;49,71%;254;Não;577,7;489,1;541,9;539,2;521,3;533,84
2018;SP;São Paulo;MARQUES DE MONTE ALEGRE COLEGIO S;Todas;95,92%;47;Sim;587,9;538,1;551;585,7;572,3;567
2018;SP;São Paulo;MARTIM FRANCISCO;Todas;40,82%;60;Não;566;472,7;538,1;526,2;491;518,8
2018;SP;São Paulo;MARUPIARA;Todas;90,70%;39;Sim;612,7;531,8;580,6;616;643,1;596,84
2018;SP;São Paulo;MARY WARD;Todas;62,79%;27;Sim;634,2;562,4;603;627,8;677;620,88
2018;SP;São Paulo;MATER ET MAGISTRA CENTRO EDUCACIONAL VIVENCIAL;Todas;87,50%;14;Sim;640,9;568,6;594,4;646,2;665,7;623,16
2018;SP;São Paulo;MAUD SA DE MIRANDA MONTEIRO PROFESSORA;Todas;42,00%;84;Não;564,7;473,2;524,5;510,9;467,4;508,14
2018;SP;São Paulo;MEDICO COLEGIO;Todas;51,43%;18;Sim;628,3;538;568,3;590,4;528,9;570,78
2018;SP;São Paulo;MESQUITA;Todas;69,23%;36;Sim;608,5;524,8;572,3;572,3;590,6;573,7
2018;SP;São Paulo;MIGUEL DE CERVANTES;Todas;86,15%;56;Sim;670,4;626,1;637,9;743,7;728,6;681,34
2018;SP;São Paulo;MIGUEL MALUHY COMENDADOR;Todas;40,80%;122;Não;563;479,2;528,5;508,1;487,2;513,2
2018;SP;São Paulo;MILTON DA SILVA RODRIGUES PROFESSOR;Todas;85,96%;98;Sim;578,5;487,6;544,3;524,1;513,9;529,68
2018;SP;São Paulo;MIRANDA;Todas;93,67%;74;Sim;643,6;601,1;604;660,9;694,3;640,78
2017;SP;São Paulo;NOSSA SENHORA DO SAGRADO CORACAO;Todas;100,00%;23;Sim;539,2;536,2;526,5;581,9;567;550,16
2017;SP;São Paulo;NOSSA SENHORA MENINA EXTERNATO;Todas;41,67%;15;Não;590,4;445,7;561,3;479,1;596;534,5
2017;SP;São Paulo;NOSSA SENHORA SAGRADO CORACAO EXTERNATO;Todas;79,07%;34;Sim;580,6;557,6;553;620,4;610;584,32
2017;SP;São Paulo;NOTRE DAME;Todas;87,50%;14;Sim;590,1;544,3;567,1;595,5;601,4;579,68
2017;SP;São Paulo;NOTRE DAME RAINHA DOS APOSTOLOS;Todas;64,79%;46;Sim;579,7;551,8;557,1;591,8;567;569,48
2017;SP;São Paulo;NOVA CACHOEIRINHA COLEGIO UNIDADE II;Todas;73,33%;55;Sim;541,4;473,3;516,9;489,6;527,6;509,76
2017;SP;São Paulo;NOVA ESTRELA GUIA;Todas;62,79%;27;Sim;540,2;482,8;547,7;503,3;585,9;531,98
2017;SP;São Paulo;NOVA LOURENCO CASTANHO ESCOLA UNIDADE IV;Todas;69,12%;47;Sim;649,8;575,1;603,1;673,8;649,8;630,32
2017;SP;São Paulo;NOVE DE JULHO COLEGIO UNIDADE I;Todas;71,82%;79;Sim;544;520;539,5;558,5;559,2;544,24
2017;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE CANTAREIRA;Todas;97,01%;130;Sim;617;593;580,5;637,5;627,7;611,14
2017;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Todas;85,29%;313;Sim;625;603,6;588;658,7;642;623,46
2017;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAZ;Todas;92,38%;194;Sim;618,9;597,6;583,3;652,4;622,9;615,02
2017;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE POMPEIA;Todas;100,00%;115;Sim;627,2;578,3;586,8;635,7;650,4;615,68
2017;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE VERGUEIRO;Todas;100,00%;143;Sim;598,2;581,6;569,3;639,9;621,5;602,1
2017;SP;São Paulo;OBJETIVO COLEGIO I UNIDADE LUIS GOES IV;Todas;42,86%;33;Não;616,8;596,3;584,3;642,4;624,9;612,94
2017;SP;São Paulo;OBJETIVO COLEGIO I UNIDADE PINHEIROS;Todas;73,75%;59;Sim;592,6;567,7;570,5;591,5;582;580,86
2017;SP;São Paulo;OBJETIVO COLEGIO INTEGRADO;Todas;100,00%;41;Sim;701,1;708,5;641,1;840,4;758,1;729,84
2017;SP;São Paulo;OFELIA FONSECA;Todas;55,56%;15;Sim;582,1;442;554;411,3;566,7;511,22
2017;SP;São Paulo;OLIVETANO;Todas;100,00%;44;Sim;566,5;541,2;545,1;589,6;597,7;568,02
2017;SP;São Paulo;OSWALD DE ANDRADE COLEGIO UNIDADE II;Todas;86,00%;43;Sim;621,1;586,1;602,1;655,8;634,4;619,9
2017;SP;São Paulo;OSWALDO ARANHA;Todas;59,77%;52;Sim;517,7;503,6;506,5;498,7;495,4;504,38
2017;SP;São Paulo;OSWALDO CATALANO;Todas;66,16%;346;Sim;505,6;457,5;515,7;470,5;526,4;495,14
2017;SP;São Paulo;OSWALDO CRUZ COLEGIOS INTEGRADOS PAES LEME;Todas;65,79%;25;Sim;559,9;542,1;542,9;568,9;558,4;554,44
2017;SP;São Paulo;PADUA;Todas;76,19%;16;Sim;567,7;522,6;548,1;571,1;558,8;553,66
2017;SP;São Paulo;PALMARES COLEGIO EFM;Todas;74,19%;46;Sim;643,8;593,1;604,3;708,7;667,8;643,54
2017;SP;São Paulo;PALMARINO CALABREZ;Todas;57,14%;24;Sim;503,2;443,1;509,3;436,3;532,5;484,88
2017;SP;São Paulo;PALOTINA VICENTE PALLOTTI ESCOLA;Todas;45,61%;26;Não;545,1;524,4;536,1;543;584,6;546,64
2017;SP;São Paulo;PAN TERRA COLEGIO E;Todas;78,67%;59;Sim;556,6;547,1;544,6;573,2;627,5;569,8
2017;SP;São Paulo;PARALELO DE ENSINO;Todas;72,48%;108;Sim;559,1;538,7;553,4;576,4;572,6;560,04
2018;SP;São Paulo;MOACYR CAMPOS PROFESSOR;Todas;29,54%;109;Não;543,9;473,9;518,1;511,4;474,9;504,44
2018;SP;São Paulo;MOBILE;Todas;92,36%;133;Sim;697,1;658,2;645,3;777,3;874,4;730,46
2018;SP;São Paulo;MODULO;Todas;96,49%;55;Sim;640,7;567,9;605,7;634,3;675,6;624,84
2018;SP;São Paulo;MONFORTE;Todas;47,37%;9;Não;629,7;573;589,2;604,5;557,8;590,84
2018;SP;São Paulo;MONTE VIRGEM;Todas;23,33%;7;Não;609,6;555,6;552,3;564,5;648,6;586,12
2018;SP;São Paulo;MONTESSORI SANTA TEREZINHA;Todas;91,89%;34;Sim;667,1;614,2;615,4;710,7;688,2;659,12
2018;SP;São Paulo;MORUMBI SUL;Todas;88,46%;23;Sim;609,8;509,1;578,4;601,5;621,7;584,1
2018;SP;São Paulo;MOYE PADRE COLEGIO;Todas;70,37%;19;Sim;572,5;529,4;574;571,1;736,8;596,76
2018;SP;São Paulo;MUNDO ATUAL;Todas;70,00%;14;Sim;618,5;538,3;563,4;544,4;595,7;572,06
2018;SP;São Paulo;NAPOLEAO DE CARVALHO FREIRE PROFESSOR;Todas;60,87%;126;Sim;574,9;491;530,3;528,1;494,4;523,74
2018;SP;São Paulo;NEOLATINO;Todas;70,00%;21;Sim;602;509,5;560;544,7;534,3;550,1
2018;SP;São Paulo;NOSSA SENHORA APARECIDA COLEGIO FRANCISCANO;Todas;64,71%;33;Sim;650,6;578,1;618,8;683;752,7;656,64
2018;SP;São Paulo;NOSSA SENHORA APARECIDA EDUCANDARIO;Todas;88,00%;22;Sim;619,5;549,4;585,5;647,9;656,4;611,74
